Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-09,2015,9,9,†,24.5,,20.5,,22.5,,0.0,,4.5,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-10,2015,9,10,†,24.5,,10.0,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-11,2015,9,11,†,23.5,,11.5,,17.5,,0.5,,0.0,,11.8,,0.0,,11.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-12,2015,9,12,†,16.0,,11.5,,13.8,,4.2,,0.0,,9.4,,0.0,,9.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-13,2015,9,13,†,16.0,,10.5,,13.3,,4.7,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-14,2015,9,14,†,23.5,,9.5,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-15,2015,9,15,†,28.0,,10.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-16,2015,9,16,†,28.5,,13.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-17,2015,9,17,†,28.5,,13.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-18,2015,9,18,†,26.5,,14.0,,20.3,,0.0,,2.3,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-19,2015,9,19,†,24.5,,17.0,,20.8,,0.0,,2.8,,29.0,,0.0,,29.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-20,2015,9,20,†,19.5,,8.0,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-21,2015,9,21,†,20.0,,8.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-22,2015,9,22,†,23.5,,8.0,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-23,2015,9,23,†,25.5,,11.0,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-24,2015,9,24,†,23.5,,13.0,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-25,2015,9,25,†,22.5,,12.5,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-26,2015,9,26,†,20.5,,9.0,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-27,2015,9,27,†,22.5,,10.5,,16.5,,1.5,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-28,2015,9,28,†,21.5,,16.0,,18.8,,0.0,,0.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-29,2015,9,29,†,22.0,,16.0,,19.0,,0.0,,1.0,,7.0,,0.0,,7.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-30,2015,9,30,†,17.5,,10.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-01,2015,10,1,†,15.5,,4.0,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-02,2015,10,2,†,12.5,,4.0,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-03,2015,10,3,†,11.5,,5.5,,8.5,,9.5,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-04,2015,10,4,†,15.0,,7.5,,11.3,,6.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-05,2015,10,5,†,14.5,,9.0,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-06,2015,10,6,†,16.0,,12.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-07,2015,10,7,†,21.0,,10.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-08,2015,10,8,†,15.0,,5.5,,10.3,,7.7,,0.0,,20.4,,0.0,,20.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-09,2015,10,9,†,16.0,,9.0,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-10,2015,10,10,†,16.0,,2.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-11,2015,10,11,†,23.5,,9.0,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-12,2015,10,12,†,22.0,,9.5,,15.8,,2.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-13,2015,10,13,†,15.0,,13.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-14,2015,10,14,†,13.5,,7.5,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-15,2015,10,15,†,18.0,,3.0,,10.5,,7.5,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-16,2015,10,16,†,12.0,,5.0,,8.5,,9.5,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-17,2015,10,17,†,6.0,,-1.5,,2.3,,15.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-18,2015,10,18,†,6.5,,-3.0,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-19,2015,10,19,†,15.5,,-4.0,,5.8,,12.2,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-20,2015,10,20,†,18.0,,12.0,,15.0,,3.0,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-21,2015,10,21,†,15.5,,8.5,,12.0,,6.0,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-22,2015,10,22,†,16.5,,8.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-23,2015,10,23,†,11.5,,-1.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-24,2015,10,24,†,17.0,,3.0,,10.0,,8.0,,0.0,,11.2,,0.0,,11.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-25,2015,10,25,†,14.0,,6.0,,10.0,,8.0,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-26,2015,10,26,†,10.5,,0.5,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-27,2015,10,27,†,11.0,,0.5,,5.8,,12.2,,0.0,,19.0,,0.0,,19.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-28,2015,10,28,†,15.0,,6.0,,10.5,,7.5,,0.0,,24.8,,0.0,,24.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-29,2015,10,29,†,9.5,,6.0,,7.8,,10.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-30,2015,10,30,†,10.0,,3.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-10-31,2015,10,31,†,11.5,,-2.0,,4.8,,13.2,,0.0,,5.4,,0.0,,5.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-01,2015,11,1,†,15.0,,8.0,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-02,2015,11,2,†,15.5,,1.5,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-03,2015,11,3,†,20.5,,6.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-04,2015,11,4,†,19.5,,6.5,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-05,2015,11,5,†,21.5,,7.0,,14.3,,3.7,,0.0,,1.4,,0.0,,1.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-06,2015,11,6,†,18.5,,13.0,,15.8,,2.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-07,2015,11,7,†,12.5,,6.5,,9.5,,8.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-08,2015,11,8,†,10.5,,1.0,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-09,2015,11,9,†,12.5,,-2.5,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-10,2015,11,10,†,10.0,,-0.5,,4.8,,13.2,,0.0,,17.8,,0.0,,17.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-11,2015,11,11,†,12.5,,8.0,,10.3,,7.7,,0.0,,3.0,,0.0,,3.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-12,2015,11,12,†,12.5,,2.0,,7.3,,10.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-13,2015,11,13,†,8.0,,5.5,,6.8,,11.2,,0.0,,0.0,T,0.0,T,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-14,2015,11,14,†,5.5,,0.5,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-15,2015,11,15,†,16.0,,-1.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-16,2015,11,16,†,12.5,,0.5,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-17,2015,11,17,†,12.0,,0.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-18,2015,11,18,†,15.0,,5.0,,10.0,,8.0,,0.0,,3.6,,0.0,,3.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-19,2015,11,19,†,16.0,,10.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-20,2015,11,20,†,6.5,,1.5,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-21,2015,11,21,†,6.0,,-2.5,,1.8,,16.2,,0.0,,4.6,,0.0,,4.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-22,2015,11,22,†,3.5,,-0.5,,1.5,,16.5,,0.0,,0.0,,0.0,T,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-23,2015,11,23,†,3.0,,-7.0,,-2.0,,20.0,,0.0,,0.0,,0.8,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-24,2015,11,24,†,5.5,,-1.5,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-25,2015,11,25,†,10.5,,-5.0,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-26,2015,11,26,†,15.5,,0.5,,8.0,,10.0,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-27,2015,11,27,†,13.0,,4.5,,8.8,,9.2,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-28,2015,11,28,†,2.5,,-1.0,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-29,2015,11,29,†,3.5,,-6.5,,-1.5,,19.5,,0.0,,0.0,T,0.0,T,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-11-30,2015,11,30,†,5.0,,-2.0,,1.5,,16.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-01,2015,12,1,†,8.5,,-1.0,,3.8,,14.2,,0.0,,1.4,,0.0,,1.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-02,2015,12,2,†,8.0,,0.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-03,2015,12,3,†,6.5,,1.0,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-04,2015,12,4,†,5.5,,3.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-05,2015,12,5,†,8.0,,1.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-06,2015,12,6,†,4.5,,-2.0,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-07,2015,12,7,†,5.5,,-3.0,,1.3,,16.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-08,2015,12,8,†,6.0,,2.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-09,2015,12,9,†,11.0,,0.5,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-10,2015,12,10,†,11.5,,1.0,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-11,2015,12,11,†,14.0,,8.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-12,2015,12,12,†,9.0,,-1.0,,4.0,,14.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-13,2015,12,13,†,9.0,,4.5,,6.8,,11.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-14,2015,12,14,†,13.5,,4.0,,8.8,,9.2,,0.0,,6.0,,0.0,,6.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-15,2015,12,15,†,9.0,,4.0,,6.5,,11.5,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-16,2015,12,16,†,7.5,,0.0,,3.8,,14.2,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-17,2015,12,17,†,9.5,,3.0,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-18,2015,12,18,†,3.0,,0.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-19,2015,12,19,†,-1.5,,-3.5,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-20,2015,12,20,†,6.5,,-4.0,,1.3,,16.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-21,2015,12,21,†,9.5,,1.0,,5.3,,12.7,,0.0,,7.0,,0.0,,7.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-22,2015,12,22,†,13.5,,5.5,,9.5,,8.5,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-23,2015,12,23,†,15.5,,1.0,,8.3,,9.7,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-24,2015,12,24,†,13.0,,10.0,,11.5,,6.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-25,2015,12,25,†,10.0,,3.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-26,2015,12,26,†,5.5,,-2.5,,1.5,,16.5,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-27,2015,12,27,†,4.5,,1.0,,2.8,,15.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-28,2015,12,28,†,3.0,,-7.0,,-2.0,,20.0,,0.0,,12.2,,8.5,,31.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-29,2015,12,29,†,3.5,,-8.0,,-2.3,,20.3,,0.0,,1.9,,0.0,,1.9,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-30,2015,12,30,†,3.5,,1.0,,2.3,,15.7,,0.0,,0.0,T,0.0,T,0.0,T,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-12-31,2015,12,31,†,3.5,,0.5,,2.0,,16.0,,0.0,,0.0,,0.0,T,0.0,T,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-01,2016,1,1,†,1.5,,-3.5,,-1.0,,19.0,,0.0,,0.0,,2.0,,0.8,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-02,2016,1,2,†,1.0,,-4.5,,-1.8,,19.8,,0.0,,0.0,,0.0,T,0.0,T,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-03,2016,1,3,†,1.5,,-4.0,,-1.3,,19.3,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-04,2016,1,4,†,-10.5,,-15.5,,-13.0,,31.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-05,2016,1,5,†,-2.5,,-16.5,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-06,2016,1,6,†,2.5,,-6.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-07,2016,1,7,†,4.0,,-7.5,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-08,2016,1,8,†,5.0,,-5.0,,0.0,,18.0,,0.0,,6.2,,0.0,,6.2,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-09,2016,1,9,†,8.0,,1.0,,4.5,,13.5,,0.0,,12.4,,0.0,,12.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-10,2016,1,10,†,7.0,,-1.0,,3.0,,15.0,,0.0,,10.0,,0.2,,10.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-11,2016,1,11,†,0.5,,-9.0,,-4.3,,22.3,,0.0,,0.0,,8.8,,4.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-12,2016,1,12,†,-1.5,,-10.5,,-6.0,,24.0,,0.0,,0.0,,2.6,,0.2,,9.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-13,2016,1,13,†,-6.0,,-10.5,,-8.3,,26.3,,0.0,,0.0,,0.4,,0.4,,9.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-14,2016,1,14,†,-0.5,,-9.5,,-5.0,,23.0,,0.0,,0.0,,0.6,,0.2,,8.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-15,2016,1,15,†,4.0,,-4.0,,0.0,,18.0,,0.0,,3.2,,0.0,,3.2,,7.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-16,2016,1,16,†,2.5,,-3.0,,-0.3,,18.3,,0.0,,0.0,,0.0,T,0.0,T,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-17,2016,1,17,†,-0.5,,-6.5,,-3.5,,21.5,,0.0,,0.0,,0.2,,0.2,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-18,2016,1,18,†,-7.0,,-12.0,,-9.5,,27.5,,0.0,,0.0,,0.2,,0.2,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-19,2016,1,19,†,-3.0,,-15.5,,-9.3,,27.3,,0.0,,0.0,,0.0,T,0.0,T,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-20,2016,1,20,†,-3.5,,-5.5,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-21,2016,1,21,†,-3.0,,-8.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-22,2016,1,22,†,-1.5,,-12.0,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-23,2016,1,23,†,-2.5,,-11.0,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-24,2016,1,24,†,1.0,,-11.0,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-25,2016,1,25,†,6.0,,-2.5,,1.8,,16.2,,0.0,,0.2,,0.0,,0.2,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-26,2016,1,26,†,6.5,,-1.0,,2.8,,15.2,,0.0,,0.0,,1.0,,0.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-27,2016,1,27,†,1.0,,-4.0,,-1.5,,19.5,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-28,2016,1,28,†,1.5,,-2.0,,-0.3,,18.3,,0.0,,0.0,,4.2,,1.6,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-29,2016,1,29,†,-2.0,,-9.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-30,2016,1,30,†,5.0,,-9.5,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-01-31,2016,1,31,†,10.5,,-2.0,,4.3,,13.7,,0.0,,3.6,,0.0,,3.6,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-02-01,2016,2,1,†,11.0,,1.5,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-02-02,2016,2,2,†,7.5,,-2.5,,2.5,,15.5,,0.0,,6.8,,0.0,,6.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-02-03,2016,2,3,†,16.0,,-0.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-02-04,2016,2,4,†,3.5,,0.0,,1.8,,16.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,,,,,
